"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"26/04/2025 05:45:00 - 26/04/2025 06:00:00","BZN|DE-LU","Sequence Sequence 2","70.09","",""
"26/04/2025 06:00:00 - 26/04/2025 06:15:00","BZN|DE-LU","Sequence Sequence 1","93.01","",""
"26/04/2025 06:00:00 - 26/04/2025 06:15:00","BZN|DE-LU","Sequence Sequence 2","85.07","",""
"26/04/2025 06:15:00 - 26/04/2025 06:30:00","BZN|DE-LU","Sequence Sequence 1","93.01","",""
"26/04/2025 06:15:00 - 26/04/2025 06:30:00","BZN|DE-LU","Sequence Sequence 2","114.93","",""
"26/04/2025 06:30:00 - 26/04/2025 06:45:00","BZN|DE-LU","Sequence Sequence 1","93.01","",""
"26/04/2025 06:30:00 - 26/04/2025 06:45:00","BZN|DE-LU","Sequence Sequence 2","83.66","",""
"26/04/2025 06:45:00 - 26/04/2025 07:00:00","BZN|DE-LU","Sequence Sequence 1","93.01","",""
"26/04/2025 06:45:00 - 26/04/2025 07:00:00","BZN|DE-LU","Sequence Sequence 2","70.07","",""
"26/04/2025 07:00:00 - 26/04/2025 07:15:00","BZN|DE-LU","Sequence Sequence 1","86.33","",""
"26/04/2025 07:00:00 - 26/04/2025 07:15:00","BZN|DE-LU","Sequence Sequence 2","150.12","",""
"26/04/2025 07:15:00 - 26/04/2025 07:30:00","BZN|DE-LU","Sequence Sequence 1","86.33","",""
"26/04/2025 07:15:00 - 26/04/2025 07:30:00","BZN|DE-LU","Sequence Sequence 2","114.92","",""
"26/04/2025 07:30:00 - 26/04/2025 07:45:00","BZN|DE-LU","Sequence Sequence 1","86.33","",""
"26/04/2025 07:30:00 - 26/04/2025 07:45:00","BZN|DE-LU","Sequence Sequence 2","70.01","",""
"26/04/2025 07:45:00 - 26/04/2025 08:00:00","BZN|DE-LU","Sequence Sequence 1","86.33","",""
"26/04/2025 07:45:00 - 26/04/2025 08:00:00","BZN|DE-LU","Sequence Sequence 2","20.00","",""
"26/04/2025 08:00:00 - 26/04/2025 08:15:00","BZN|DE-LU","Sequence Sequence 1","72.19","",""
"26/04/2025 08:00:00 - 26/04/2025 08:15:00","BZN|DE-LU","Sequence Sequence 2","165.06","",""
"26/04/2025 08:15:00 - 26/04/2025 08:30:00","BZN|DE-LU","Sequence Sequence 1","72.19","",""
"26/04/2025 08:15:00 - 26/04/2025 08:30:00","BZN|DE-LU","Sequence Sequence 2","104.90","",""
"26/04/2025 08:30:00 - 26/04/2025 08:45:00","BZN|DE-LU","Sequence Sequence 1","72.19","",""
"26/04/2025 08:30:00 - 26/04/2025 08:45:00","BZN|DE-LU","Sequence Sequence 2","30.04","",""
"26/04/2025 08:45:00 - 26/04/2025 09:00:00","BZN|DE-LU","Sequence Sequence 1","72.19","",""
"26/04/2025 08:45:00 - 26/04/2025 09:00:00","BZN|DE-LU","Sequence Sequence 2","20.00","",""
"26/04/2025 09:00:00 - 26/04/2025 09:15:00","BZN|DE-LU","Sequence Sequence 1","34.45","",""
"26/04/2025 09:00:00 - 26/04/2025 09:15:00","BZN|DE-LU","Sequence Sequence 2","130.00","",""
"26/04/2025 09:15:00 - 26/04/2025 09:30:00","BZN|DE-LU","Sequence Sequence 1","34.45","",""
"26/04/2025 09:15:00 - 26/04/2025 09:30:00","BZN|DE-LU","Sequence Sequence 2","53.14","",""
"26/04/2025 09:30:00 - 26/04/2025 09:45:00","BZN|DE-LU","Sequence Sequence 1","34.45","",""
"26/04/2025 09:30:00 - 26/04/2025 09:45:00","BZN|DE-LU","Sequence Sequence 2","20.00","",""
"26/04/2025 09:45:00 - 26/04/2025 10:00:00","BZN|DE-LU","Sequence Sequence 1","34.45","",""
"26/04/2025 09:45:00 - 26/04/2025 10:00:00","BZN|DE-LU","Sequence Sequence 2","10.07","",""
"26/04/2025 10:00:00 - 26/04/2025 10:15:00","BZN|DE-LU","Sequence Sequence 1","2.55","",""
"26/04/2025 10:00:00 - 26/04/2025 10:15:00","BZN|DE-LU","Sequence Sequence 2","69.98","",""
"26/04/2025 10:15:00 - 26/04/2025 10:30:00","BZN|DE-LU","Sequence Sequence 1","2.55","",""
"26/04/2025 10:15:00 - 26/04/2025 10:30:00","BZN|DE-LU","Sequence Sequence 2","15.08","",""
"26/04/2025 10:30:00 - 26/04/2025 10:45:00","BZN|DE-LU","Sequence Sequence 1","2.55","",""
"26/04/2025 10:30:00 - 26/04/2025 10:45:00","BZN|DE-LU","Sequence Sequence 2","0.09","",""
"26/04/2025 10:45:00 - 26/04/2025 11:00:00","BZN|DE-LU","Sequence Sequence 1","2.55","",""
"26/04/2025 10:45:00 - 26/04/2025 11:00:00","BZN|DE-LU","Sequence Sequence 2","-9.90","",""
"26/04/2025 11:00:00 - 26/04/2025 11:15:00","BZN|DE-LU","Sequence Sequence 1","-0.01","",""
"26/04/2025 11:00:00 - 26/04/2025 11:15:00","BZN|DE-LU","Sequence Sequence 2","13.89","",""
"26/04/2025 11:15:00 - 26/04/2025 11:30:00","BZN|DE-LU","Sequence Sequence 1","-0.01","",""
"26/04/2025 11:15:00 - 26/04/2025 11:30:00","BZN|DE-LU","Sequence Sequence 2","-4.93","",""
"26/04/2025 11:30:00 - 26/04/2025 11:45:00","BZN|DE-LU","Sequence Sequence 1","-0.01","",""
"26/04/2025 11:30:00 - 26/04/2025 11:45:00","BZN|DE-LU","Sequence Sequence 2","-14.91","",""
"26/04/2025 11:45:00 - 26/04/2025 12:00:00","BZN|DE-LU","Sequence Sequence 1","-0.01","",""
"26/04/2025 11:45:00 - 26/04/2025 12:00:00","BZN|DE-LU","Sequence Sequence 2","4.91","",""
"26/04/2025 12:00:00 - 26/04/2025 12:15:00","BZN|DE-LU","Sequence Sequence 1","-7.63","",""
"26/04/2025 12:00:00 - 26/04/2025 12:15:00","BZN|DE-LU","Sequence Sequence 2","-9.91","",""
"26/04/2025 12:15:00 - 26/04/2025 12:30:00","BZN|DE-LU","Sequence Sequence 1","-7.63","",""
"26/04/2025 12:15:00 - 26/04/2025 12:30:00","BZN|DE-LU","Sequence Sequence 2","-11.21","",""
"26/04/2025 12:30:00 - 26/04/2025 12:45:00","BZN|DE-LU","Sequence Sequence 1","-7.63","",""
"26/04/2025 12:30:00 - 26/04/2025 12:45:00","BZN|DE-LU","Sequence Sequence 2","9.93","",""
"26/04/2025 12:45:00 - 26/04/2025 13:00:00","BZN|DE-LU","Sequence Sequence 1","-7.63","",""
"26/04/2025 12:45:00 - 26/04/2025 13:00:00","BZN|DE-LU","Sequence Sequence 2","-0.04","",""
"26/04/2025 13:00:00 - 26/04/2025 13:15:00","BZN|DE-LU","Sequence Sequence 1","-14.85","",""
"26/04/2025 13:00:00 - 26/04/2025 13:15:00","BZN|DE-LU","Sequence Sequence 2","-19.94","",""
"26/04/2025 13:15:00 - 26/04/2025 13:30:00","BZN|DE-LU","Sequence Sequence 1","-14.85","",""
"26/04/2025 13:15:00 - 26/04/2025 13:30:00","BZN|DE-LU","Sequence Sequence 2","-24.92","",""
"26/04/2025 13:30:00 - 26/04/2025 13:45:00","BZN|DE-LU","Sequence Sequence 1","-14.85","",""
"26/04/2025 13:30:00 - 26/04/2025 13:45:00","BZN|DE-LU","Sequence Sequence 2","7.91","",""
"26/04/2025 13:45:00 - 26/04/2025 14:00:00","BZN|DE-LU","Sequence Sequence 1","-14.85","",""
"26/04/2025 13:45:00 - 26/04/2025 14:00:00","BZN|DE-LU","Sequence Sequence 2","-12.95","",""
"26/04/2025 14:00:00 - 26/04/2025 14:15:00","BZN|DE-LU","Sequence Sequence 1","-10.77","",""
"26/04/2025 14:00:00 - 26/04/2025 14:15:00","BZN|DE-LU","Sequence Sequence 2","-24.91","",""
"26/04/2025 14:15:00 - 26/04/2025 14:30:00","BZN|DE-LU","Sequence Sequence 1","-10.77","",""
"26/04/2025 14:15:00 - 26/04/2025 14:30:00","BZN|DE-LU","Sequence Sequence 2","-24.92","",""
"26/04/2025 14:30:00 - 26/04/2025 14:45:00","BZN|DE-LU","Sequence Sequence 1","-10.77","",""
"26/04/2025 14:30:00 - 26/04/2025 14:45:00","BZN|DE-LU","Sequence Sequence 2","-6.16","",""
"26/04/2025 14:45:00 - 26/04/2025 15:00:00","BZN|DE-LU","Sequence Sequence 1","-10.77","",""
"26/04/2025 14:45:00 - 26/04/2025 15:00:00","BZN|DE-LU","Sequence Sequence 2","19.91","",""
"26/04/2025 15:00:00 - 26/04/2025 15:15:00","BZN|DE-LU","Sequence Sequence 1","-2.19","",""
"26/04/2025 15:00:00 - 26/04/2025 15:15:00","BZN|DE-LU","Sequence Sequence 2","-24.98","",""
"26/04/2025 15:15:00 - 26/04/2025 15:30:00","BZN|DE-LU","Sequence Sequence 1","-2.19","",""
"26/04/2025 15:15:00 - 26/04/2025 15:30:00","BZN|DE-LU","Sequence Sequence 2","-28.72","",""
"26/04/2025 15:30:00 - 26/04/2025 15:45:00","BZN|DE-LU","Sequence Sequence 1","-2.19","",""
"26/04/2025 15:30:00 - 26/04/2025 15:45:00","BZN|DE-LU","Sequence Sequence 2","-4.96","",""
"26/04/2025 15:45:00 - 26/04/2025 16:00:00","BZN|DE-LU","Sequence Sequence 1","-2.19","",""
"26/04/2025 15:45:00 - 26/04/2025 16:00:00","BZN|DE-LU","Sequence Sequence 2","44.91","",""
"26/04/2025 16:00:00 - 26/04/2025 16:15:00","BZN|DE-LU","Sequence Sequence 1","-0.02","",""
"26/04/2025 16:00:00 - 26/04/2025 16:15:00","BZN|DE-LU","Sequence Sequence 2","-34.91","",""
"26/04/2025 16:15:00 - 26/04/2025 16:30:00","BZN|DE-LU","Sequence Sequence 1","-0.02","",""
"26/04/2025 16:15:00 - 26/04/2025 16:30:00","BZN|DE-LU","Sequence Sequence 2","-19.93","",""
"26/04/2025 16:30:00 - 26/04/2025 16:45:00","BZN|DE-LU","Sequence Sequence 1","-0.02","",""
"26/04/2025 16:30:00 - 26/04/2025 16:45:00","BZN|DE-LU","Sequence Sequence 2","9.35","",""
"26/04/2025 16:45:00 - 26/04/2025 17:00:00","BZN|DE-LU","Sequence Sequence 1","-0.02","",""
"26/04/2025 16:45:00 - 26/04/2025 17:00:00","BZN|DE-LU","Sequence Sequence 2","45.08","",""
"26/04/2025 17:00:00 - 26/04/2025 17:15:00","BZN|DE-LU","Sequence Sequence 1","30.99","",""
"26/04/2025 17:00:00 - 26/04/2025 17:15:00","BZN|DE-LU","Sequence Sequence 2","-9.94","",""
"26/04/2025 17:15:00 - 26/04/2025 17:30:00","BZN|DE-LU","Sequence Sequence 1","30.99","",""
"26/04/2025 17:15:00 - 26/04/2025 17:30:00","BZN|DE-LU","Sequence Sequence 2","20.00","",""
"26/04/2025 17:30:00 - 26/04/2025 17:45:00","BZN|DE-LU","Sequence Sequence 1","30.99","",""
"26/04/2025 17:30:00 - 26/04/2025 17:45:00","BZN|DE-LU","Sequence Sequence 2","60.08","",""
"26/04/2025 17:45:00 - 26/04/2025 18:00:00","BZN|DE-LU","Sequence Sequence 1","30.99","",""
"26/04/2025 17:45:00 - 26/04/2025 18:00:00","BZN|DE-LU","Sequence Sequence 2","135.07","",""
"26/04/2025 18:00:00 - 26/04/2025 18:15:00","BZN|DE-LU","Sequence Sequence 1","79.00","",""
"26/04/2025 18:00:00 - 26/04/2025 18:15:00","BZN|DE-LU","Sequence Sequence 2","20.00","",""
"26/04/2025 18:15:00 - 26/04/2025 18:30:00","BZN|DE-LU","Sequence Sequence 1","79.00","",""
"26/04/2025 18:15:00 - 26/04/2025 18:30:00","BZN|DE-LU","Sequence Sequence 2","60.00","",""
"26/04/2025 18:30:00 - 26/04/2025 18:45:00","BZN|DE-LU","Sequence Sequence 1","79.00","",""
"26/04/2025 18:30:00 - 26/04/2025 18:45:00","BZN|DE-LU","Sequence Sequence 2","94.00","",""
"26/04/2025 18:45:00 - 26/04/2025 19:00:00","BZN|DE-LU","Sequence Sequence 1","79.00","",""
"26/04/2025 18:45:00 - 26/04/2025 19:00:00","BZN|DE-LU","Sequence Sequence 2","149.99","",""
"26/04/2025 19:00:00 - 26/04/2025 19:15:00","BZN|DE-LU","Sequence Sequence 1","99.81","",""
"26/04/2025 19:00:00 - 26/04/2025 19:15:00","BZN|DE-LU","Sequence Sequence 2","50.03","",""
"26/04/2025 19:15:00 - 26/04/2025 19:30:00","BZN|DE-LU","Sequence Sequence 1","99.81","",""
"26/04/2025 19:15:00 - 26/04/2025 19:30:00","BZN|DE-LU","Sequence Sequence 2","90.03","",""
"26/04/2025 19:30:00 - 26/04/2025 19:45:00","BZN|DE-LU","Sequence Sequence 1","99.81","",""
"26/04/2025 19:30:00 - 26/04/2025 19:45:00","BZN|DE-LU","Sequence Sequence 2","131.98","",""
"26/04/2025 19:45:00 - 26/04/2025 20:00:00","BZN|DE-LU","Sequence Sequence 1","99.81","",""
"26/04/2025 19:45:00 - 26/04/2025 20:00:00","BZN|DE-LU","Sequence Sequence 2","139.95","",""
"26/04/2025 20:00:00 - 26/04/2025 20:15:00","BZN|DE-LU","Sequence Sequence 1","107.40","",""
"26/04/2025 20:00:00 - 26/04/2025 20:15:00","BZN|DE-LU","Sequence Sequence 2","100.07","",""
"26/04/2025 20:15:00 - 26/04/2025 20:30:00","BZN|DE-LU","Sequence Sequence 1","107.40","",""
"26/04/2025 20:15:00 - 26/04/2025 20:30:00","BZN|DE-LU","Sequence Sequence 2","100.09","",""
"26/04/2025 20:30:00 - 26/04/2025 20:45:00","BZN|DE-LU","Sequence Sequence 1","107.40","",""
"26/04/2025 20:30:00 - 26/04/2025 20:45:00","BZN|DE-LU","Sequence Sequence 2","125.20","",""
"26/04/2025 20:45:00 - 26/04/2025 21:00:00","BZN|DE-LU","Sequence Sequence 1","107.40","",""
"26/04/2025 20:45:00 - 26/04/2025 21:00:00","BZN|DE-LU","Sequence Sequence 2","119.92","",""
"26/04/2025 21:00:00 - 26/04/2025 21:15:00","BZN|DE-LU","Sequence Sequence 1","96.85","",""
"26/04/2025 21:00:00 - 26/04/2025 21:15:00","BZN|DE-LU","Sequence Sequence 2","104.99","",""
"26/04/2025 21:15:00 - 26/04/2025 21:30:00","BZN|DE-LU","Sequence Sequence 1","96.85","",""
"26/04/2025 21:15:00 - 26/04/2025 21:30:00","BZN|DE-LU","Sequence Sequence 2","124.90","",""
"26/04/2025 21:30:00 - 26/04/2025 21:45:00","BZN|DE-LU","Sequence Sequence 1","96.85","",""
"26/04/2025 21:30:00 - 26/04/2025 21:45:00","BZN|DE-LU","Sequence Sequence 2","80.10","",""
"26/04/2025 21:45:00 - 26/04/2025 22:00:00","BZN|DE-LU","Sequence Sequence 1","96.85","",""
"26/04/2025 21:45:00 - 26/04/2025 22:00:00","BZN|DE-LU","Sequence Sequence 2","70.10","",""
"26/04/2025 22:00:00 - 26/04/2025 22:15:00","BZN|DE-LU","Sequence Sequence 1","85.26","",""
"26/04/2025 22:00:00 - 26/04/2025 22:15:00","BZN|DE-LU","Sequence Sequence 2","90.09","",""
"26/04/2025 22:15:00 - 26/04/2025 22:30:00","BZN|DE-LU","Sequence Sequence 1","85.26","",""
"26/04/2025 22:15:00 - 26/04/2025 22:30:00","BZN|DE-LU","Sequence Sequence 2","94.08","",""
"26/04/2025 22:30:00 - 26/04/2025 22:45:00","BZN|DE-LU","Sequence Sequence 1","85.26","",""
"26/04/2025 22:30:00 - 26/04/2025 22:45:00","BZN|DE-LU","Sequence Sequence 2","104.91","",""
"26/04/2025 22:45:00 - 26/04/2025 23:00:00","BZN|DE-LU","Sequence Sequence 1","85.26","",""
"26/04/2025 22:45:00 - 26/04/2025 23:00:00","BZN|DE-LU","Sequence Sequence 2","65.10","",""
"26/04/2025 23:00:00 - 26/04/2025 23:15:00","BZN|DE-LU","Sequence Sequence 1","72.31","",""
"26/04/2025 23:00:00 - 26/04/2025 23:15:00","BZN|DE-LU","Sequence Sequence 2","80.10","",""
"26/04/2025 23:15:00 - 26/04/2025 23:30:00","BZN|DE-LU","Sequence Sequence 1","72.31","",""
"26/04/2025 23:15:00 - 26/04/2025 23:30:00","BZN|DE-LU","Sequence Sequence 2","104.00","",""
"26/04/2025 23:30:00 - 26/04/2025 23:45:00","BZN|DE-LU","Sequence Sequence 1","72.31","",""
"26/04/2025 23:30:00 - 26/04/2025 23:45:00","BZN|DE-LU","Sequence Sequence 2","65.09","",""
"26/04/2025 23:45:00 - 27/04/2025 00:00:00","BZN|DE-LU","Sequence Sequence 1","72.31","",""
"26/04/2025 23:45:00 - 27/04/2025 00:00:00","BZN|DE-LU","Sequence Sequence 2","55.09","",""
"27/04/2025 00:00:00 - 27/04/2025 00:15:00","BZN|DE-LU","Sequence Sequence 1","67.71","",""
"27/04/2025 00:00:00 - 27/04/2025 00:15:00","BZN|DE-LU","Sequence Sequence 2","63.22","",""
"27/04/2025 00:15:00 - 27/04/2025 00:30:00","BZN|DE-LU","Sequence Sequence 1","67.71","",""
"27/04/2025 00:15:00 - 27/04/2025 00:30:00","BZN|DE-LU","Sequence Sequence 2","99.90","",""
"27/04/2025 00:30:00 - 27/04/2025 00:45:00","BZN|DE-LU","Sequence Sequence 1","67.71","",""
"27/04/2025 00:30:00 - 27/04/2025 00:45:00","BZN|DE-LU","Sequence Sequence 2","50.10","",""
"27/04/2025 00:45:00 - 27/04/2025 01:00:00","BZN|DE-LU","Sequence Sequence 1","67.71","",""
"27/04/2025 00:45:00 - 27/04/2025 01:00:00","BZN|DE-LU","Sequence Sequence 2","94.91","",""
"27/04/2025 01:00:00 - 27/04/2025 01:15:00","BZN|DE-LU","Sequence Sequence 1","62.91","",""
"27/04/2025 01:00:00 - 27/04/2025 01:15:00","BZN|DE-LU","Sequence Sequence 2","99.90","",""
"27/04/2025 01:15:00 - 27/04/2025 01:30:00","BZN|DE-LU","Sequence Sequence 1","62.91","",""
"27/04/2025 01:15:00 - 27/04/2025 01:30:00","BZN|DE-LU","Sequence Sequence 2","63.86","",""
"27/04/2025 01:30:00 - 27/04/2025 01:45:00","BZN|DE-LU","Sequence Sequence 1","62.91","",""
"27/04/2025 01:30:00 - 27/04/2025 01:45:00","BZN|DE-LU","Sequence Sequence 2","50.10","",""
"27/04/2025 01:45:00 - 27/04/2025 02:00:00","BZN|DE-LU","Sequence Sequence 1","62.91","",""
"27/04/2025 01:45:00 - 27/04/2025 02:00:00","BZN|DE-LU","Sequence Sequence 2","61.83","",""
"27/04/2025 02:00:00 - 27/04/2025 02:15:00","BZN|DE-LU","Sequence Sequence 1","57.96","",""
"27/04/2025 02:00:00 - 27/04/2025 02:15:00","BZN|DE-LU","Sequence Sequence 2","94.90","",""
"27/04/2025 02:15:00 - 27/04/2025 02:30:00","BZN|DE-LU","Sequence Sequence 1","57.96","",""
"27/04/2025 02:15:00 - 27/04/2025 02:30:00","BZN|DE-LU","Sequence Sequence 2","85.70","",""
"27/04/2025 02:30:00 - 27/04/2025 02:45:00","BZN|DE-LU","Sequence Sequence 1","57.96","",""
"27/04/2025 02:30:00 - 27/04/2025 02:45:00","BZN|DE-LU","Sequence Sequence 2","50.10","",""
"27/04/2025 02:45:00 - 27/04/2025 03:00:00","BZN|DE-LU","Sequence Sequence 1","57.96","",""
"27/04/2025 02:45:00 - 27/04/2025 03:00:00","BZN|DE-LU","Sequence Sequence 2","50.10","",""
"27/04/2025 03:00:00 - 27/04/2025 03:15:00","BZN|DE-LU","Sequence Sequence 1","59.12","",""
"27/04/2025 03:00:00 - 27/04/2025 03:15:00","BZN|DE-LU","Sequence Sequence 2","94.90","",""
"27/04/2025 03:15:00 - 27/04/2025 03:30:00","BZN|DE-LU","Sequence Sequence 1","59.12","",""
"27/04/2025 03:15:00 - 27/04/2025 03:30:00","BZN|DE-LU","Sequence Sequence 2","80.53","",""
"27/04/2025 03:30:00 - 27/04/2025 03:45:00","BZN|DE-LU","Sequence Sequence 1","59.12","",""
"27/04/2025 03:30:00 - 27/04/2025 03:45:00","BZN|DE-LU","Sequence Sequence 2","50.10","",""
"27/04/2025 03:45:00 - 27/04/2025 04:00:00","BZN|DE-LU","Sequence Sequence 1","59.12","",""
"27/04/2025 03:45:00 - 27/04/2025 04:00:00","BZN|DE-LU","Sequence Sequence 2","50.09","",""
"27/04/2025 04:00:00 - 27/04/2025 04:15:00","BZN|DE-LU","Sequence Sequence 1","61.94","",""
"27/04/2025 04:00:00 - 27/04/2025 04:15:00","BZN|DE-LU","Sequence Sequence 2","50.10","",""
"27/04/2025 04:15:00 - 27/04/2025 04:30:00","BZN|DE-LU","Sequence Sequence 1","61.94","",""
"27/04/2025 04:15:00 - 27/04/2025 04:30:00","BZN|DE-LU","Sequence Sequence 2","94.90","",""
"27/04/2025 04:30:00 - 27/04/2025 04:45:00","BZN|DE-LU","Sequence Sequence 1","61.94","",""
"27/04/2025 04:30:00 - 27/04/2025 04:45:00","BZN|DE-LU","Sequence Sequence 2","75.34","",""
"27/04/2025 04:45:00 - 27/04/2025 05:00:00","BZN|DE-LU","Sequence Sequence 1","61.94","",""
"27/04/2025 04:45:00 - 27/04/2025 05:00:00","BZN|DE-LU","Sequence Sequence 2","55.09","",""
"27/04/2025 05:00:00 - 27/04/2025 05:15:00","BZN|DE-LU","Sequence Sequence 1","69.05","",""
"27/04/2025 05:00:00 - 27/04/2025 05:15:00","BZN|DE-LU","Sequence Sequence 2","99.90","",""
"27/04/2025 05:15:00 - 27/04/2025 05:30:00","BZN|DE-LU","Sequence Sequence 1","69.05","",""
"27/04/2025 05:15:00 - 27/04/2025 05:30:00","BZN|DE-LU","Sequence Sequence 2","85.74","",""
"27/04/2025 05:30:00 - 27/04/2025 05:45:00","BZN|DE-LU","Sequence Sequence 1","69.05","",""
"27/04/2025 05:30:00 - 27/04/2025 05:45:00","BZN|DE-LU","Sequence Sequence 2","50.09","",""
"27/04/2025 05:45:00 - 27/04/2025 06:00:00","BZN|DE-LU","Sequence Sequence 1","69.05","",""
"27/04/2025 05:45:00 - 27/04/2025 06:00:00","BZN|DE-LU","Sequence Sequence 2","45.08","",""
"27/04/2025 06:00:00 - 27/04/2025 06:15:00","BZN|DE-LU","Sequence Sequence 1","69.14","",""
"27/04/2025 06:00:00 - 27/04/2025 06:15:00","BZN|DE-LU","Sequence Sequence 2","55.06","",""
"27/04/2025 06:15:00 - 27/04/2025 06:30:00","BZN|DE-LU","Sequence Sequence 1","69.14","",""
"27/04/2025 06:15:00 - 27/04/2025 06:30:00","BZN|DE-LU","Sequence Sequence 2","94.93","",""
"27/04/2025 06:30:00 - 27/04/2025 06:45:00","BZN|DE-LU","Sequence Sequence 1","69.14","",""
"27/04/2025 06:30:00 - 27/04/2025 06:45:00","BZN|DE-LU","Sequence Sequence 2","84.91","",""
"27/04/2025 06:45:00 - 27/04/2025 07:00:00","BZN|DE-LU","Sequence Sequence 1","69.14","",""
"27/04/2025 06:45:00 - 27/04/2025 07:00:00","BZN|DE-LU","Sequence Sequence 2","41.11","",""
"27/04/2025 07:00:00 - 27/04/2025 07:15:00","BZN|DE-LU","Sequence Sequence 1","63.72","",""
"27/04/2025 07:00:00 - 27/04/2025 07:15:00","BZN|DE-LU","Sequence Sequence 2","109.95","",""
"27/04/2025 07:15:00 - 27/04/2025 07:30:00","BZN|DE-LU","Sequence Sequence 1","63.72","",""
"27/04/2025 07:15:00 - 27/04/2025 07:30:00","BZN|DE-LU","Sequence Sequence 2","89.91","",""
"27/04/2025 07:30:00 - 27/04/2025 07:45:00","BZN|DE-LU","Sequence Sequence 1","63.72","",""
"27/04/2025 07:30:00 - 27/04/2025 07:45:00","BZN|DE-LU","Sequence Sequence 2","30.08","",""
"27/04/2025 07:45:00 - 27/04/2025 08:00:00","BZN|DE-LU","Sequence Sequence 1","63.72","",""
"27/04/2025 07:45:00 - 27/04/2025 08:00:00","BZN|DE-LU","Sequence Sequence 2","30.05","",""
"27/04/2025 08:00:00 - 27/04/2025 08:15:00","BZN|DE-LU","Sequence Sequence 1","34.95","",""
"27/04/2025 08:00:00 - 27/04/2025 08:15:00","BZN|DE-LU","Sequence Sequence 2","75.06","",""
"27/04/2025 08:15:00 - 27/04/2025 08:30:00","BZN|DE-LU","Sequence Sequence 1","34.95","",""
"27/04/2025 08:15:00 - 27/04/2025 08:30:00","BZN|DE-LU","Sequence Sequence 2","27.45","",""
"27/04/2025 08:30:00 - 27/04/2025 08:45:00","BZN|DE-LU","Sequence Sequence 1","34.95","",""
"27/04/2025 08:30:00 - 27/04/2025 08:45:00","BZN|DE-LU","Sequence Sequence 2","12.45","",""
"27/04/2025 08:45:00 - 27/04/2025 09:00:00","BZN|DE-LU","Sequence Sequence 1","34.95","",""
"27/04/2025 08:45:00 - 27/04/2025 09:00:00","BZN|DE-LU","Sequence Sequence 2","-4.92","",""
"27/04/2025 09:00:00 - 27/04/2025 09:15:00","BZN|DE-LU","Sequence Sequence 1","0.04","",""
"27/04/2025 09:00:00 - 27/04/2025 09:15:00","BZN|DE-LU","Sequence Sequence 2","43.98","",""
"27/04/2025 09:15:00 - 27/04/2025 09:30:00","BZN|DE-LU","Sequence Sequence 1","0.04","",""
"27/04/2025 09:15:00 - 27/04/2025 09:30:00","BZN|DE-LU","Sequence Sequence 2","5.06","",""
"27/04/2025 09:30:00 - 27/04/2025 09:45:00","BZN|DE-LU","Sequence Sequence 1","0.04","",""
"27/04/2025 09:30:00 - 27/04/2025 09:45:00","BZN|DE-LU","Sequence Sequence 2","-9.98","",""
"27/04/2025 09:45:00 - 27/04/2025 10:00:00","BZN|DE-LU","Sequence Sequence 1","0.04","",""
"27/04/2025 09:45:00 - 27/04/2025 10:00:00","BZN|DE-LU","Sequence Sequence 2","-19.94","",""
"27/04/2025 10:00:00 - 27/04/2025 10:15:00","BZN|DE-LU","Sequence Sequence 1","-3.00","",""
"27/04/2025 10:00:00 - 27/04/2025 10:15:00","BZN|DE-LU","Sequence Sequence 2","39.95","",""
"27/04/2025 10:15:00 - 27/04/2025 10:30:00","BZN|DE-LU","Sequence Sequence 1","-3.00","",""
"27/04/2025 10:15:00 - 27/04/2025 10:30:00","BZN|DE-LU","Sequence Sequence 2","19.91","",""
"27/04/2025 10:30:00 - 27/04/2025 10:45:00","BZN|DE-LU","Sequence Sequence 1","-3.00","",""
"27/04/2025 10:30:00 - 27/04/2025 10:45:00","BZN|DE-LU","Sequence Sequence 2","-34.90","",""
"27/04/2025 10:45:00 - 27/04/2025 11:00:00","BZN|DE-LU","Sequence Sequence 1","-3.00","",""
"27/04/2025 10:45:00 - 27/04/2025 11:00:00","BZN|DE-LU","Sequence Sequence 2","-41.47","",""
"27/04/2025 11:00:00 - 27/04/2025 11:15:00","BZN|DE-LU","Sequence Sequence 1","-33.88","",""
"27/04/2025 11:00:00 - 27/04/2025 11:15:00","BZN|DE-LU","Sequence Sequence 2","4.96","",""
"27/04/2025 11:15:00 - 27/04/2025 11:30:00","BZN|DE-LU","Sequence Sequence 1","-33.88","",""
"27/04/2025 11:15:00 - 27/04/2025 11:30:00","BZN|DE-LU","Sequence Sequence 2","-49.91","",""
"27/04/2025 11:30:00 - 27/04/2025 11:45:00","BZN|DE-LU","Sequence Sequence 1","-33.88","",""
"27/04/2025 11:30:00 - 27/04/2025 11:45:00","BZN|DE-LU","Sequence Sequence 2","-45.92","",""
"27/04/2025 11:45:00 - 27/04/2025 12:00:00","BZN|DE-LU","Sequence Sequence 1","-33.88","",""
"27/04/2025 11:45:00 - 27/04/2025 12:00:00","BZN|DE-LU","Sequence Sequence 2","-25.10","",""
"27/04/2025 12:00:00 - 27/04/2025 12:15:00","BZN|DE-LU","Sequence Sequence 1","-101.04","",""
"27/04/2025 12:00:00 - 27/04/2025 12:15:00","BZN|DE-LU","Sequence Sequence 2","-20.05","",""
